Date,Open,High,Low,Close,Volume,Adj Close
2015-03-23,198.5,200.5,197.470001,199.630005,2631600,199.630005
2015-03-24,201.580002,203.789993,199.75,201.720001,3649900,201.720001
2015-03-25,198.270004,198.589996,192.699997,194.300003,5730400,194.300003
2015-03-26,193.919998,194.789993,189.699997,190.410004,4128000,190.410004
2015-03-27,189.070007,189.289993,181.399994,185.0,8604900,185.0
2015-03-30,185.850006,192.25,181.800003,190.570007,10089500,190.570007
2015-03-31,193.529999,193.759995,188.410004,188.770004,5026600,188.770004
2015-04-01,188.699997,192.300003,186.050003,187.589996,3794600,187.589996
2015-04-02,190.229996,193.229996,190.0,191.0,5010400,191.0
2015-04-06,198.0,207.75,197.5,203.100006,12455800,203.100006
2015-04-07,202.509995,205.059998,201.139999,203.25,4347900,203.25
2015-04-08,208.199997,210.899994,205.869995,207.669998,6303100,207.669998
2015-04-09,208.429993,210.369995,206.119995,210.089996,3800200,210.089996
2015-04-10,209.850006,211.649994,209.0,210.899994,4067700,210.899994
2015-04-13,210.440002,213.0,209.050003,209.779999,3758200,209.779999
2015-04-14,208.570007,209.490005,205.5,207.460007,3026000,207.460007
2015-04-15,207.460007,209.589996,206.600006,207.830002,1940000,207.830002
2015-04-16,207.699997,209.169998,206.289993,206.699997,1656300,206.699997
2015-04-17,204.990005,206.880005,203.5,206.789993,2460500,206.789993
2015-04-20,206.779999,207.850006,203.850006,205.270004,2559300,205.270004
2015-04-21,205.800003,210.75,204.309998,209.410004,3415400,209.410004
2015-04-22,212.5,221.880005,211.690002,219.440002,7836300,219.440002
2015-04-23,218.270004,221.479996,217.149994,218.600006,4406200,218.600006
2015-04-24,220.5,220.800003,218.009995,218.429993,2423100,218.429993
2015-04-27,222.559998,238.75,222.0,231.550003,11651900,231.550003
2015-04-28,234.75,235.5,228.029999,230.479996,6077500,230.479996
2015-04-29,230.050003,234.970001,227.630005,232.449997,3928900,232.449997
2015-04-30,230.389999,232.889999,225.169998,226.050003,3882900,226.050003
2015-05-01,229.940002,231.770004,220.410004,226.029999,5262200,226.029999
2015-05-04,228.179993,234.729996,227.110001,230.509995,4425700,230.509995
2015-05-05,237.759995,239.5,229.130005,232.949997,5777000,232.949997
2015-05-06,234.100006,234.470001,228.199997,230.429993,4389100,230.429993
2015-05-07,221.0,237.479996,220.25,236.800003,9436000,236.800003
2015-05-08,235.990005,238.410004,233.699997,236.610001,4657900,236.610001
2015-05-11,236.289993,242.880005,235.309998,239.490005,5659200,239.490005
2015-05-12,240.110001,246.350006,238.190002,244.740005,6310000,244.740005
2015-05-13,247.610001,248.300003,242.25,243.179993,5396400,243.179993
2015-05-14,244.820007,244.889999,241.25,244.100006,2844500,244.100006
2015-05-15,243.929993,249.399994,242.5,248.839996,4515100,248.839996
2015-05-18,247.0,249.899994,246.0,248.75,3348000,248.75
2015-05-19,248.429993,251.0,246.149994,247.139999,3663500,247.139999
2015-05-20,247.130005,247.740005,241.369995,244.350006,3745100,244.350006
2015-05-21,243.029999,246.619995,242.360001,245.619995,1966000,245.619995
2015-05-22,245.380005,248.600006,245.009995,247.729996,2216200,247.729996
2015-05-26,247.679993,252.0,246.5,247.460007,3490400,247.460007
2015-05-27,248.509995,249.5,245.550003,247.429993,3403600,247.429993
2015-05-28,247.029999,251.800003,245.050003,251.449997,3642500,251.449997
2015-05-29,251.0,252.869995,249.429993,250.800003,3781700,250.800003
2015-06-01,251.410004,251.600006,247.470001,249.449997,2501900,249.449997
2015-06-02,248.919998,249.399994,246.300003,248.350006,2125800,248.350006
2015-06-03,248.199997,250.720001,247.009995,248.990005,1775500,248.990005
2015-06-04,247.5,249.300003,245.710007,245.919998,2419100,245.919998
2015-06-05,246.0,249.699997,245.679993,249.139999,3018600,249.139999
2015-06-08,250.850006,258.75,250.309998,256.290009,5001200,256.290009
2015-06-09,255.399994,257.73999,254.139999,256.0,2581200,256.0
2015-06-10,251.899994,254.0,248.5,250.699997,3450800,250.699997
2015-06-11,253.259995,254.369995,250.429993,251.410004,2040400,251.410004
2015-06-12,250.210007,253.460007,250.210007,250.690002,1415300,250.690002
2015-06-15,249.699997,251.279999,246.009995,250.380005,2180200,250.380005
2015-06-16,250.130005,253.440002,249.100006,253.119995,1979600,253.119995
2015-06-17,252.169998,264.359985,252.020004,260.410004,5485500,260.410004
2015-06-18,262.0,263.459991,260.019989,261.890015,2778800,261.890015
2015-06-19,262.399994,263.799988,260.100006,262.51001,2450700,262.51001
2015-06-22,262.149994,264.399994,255.690002,259.790009,4555600,259.790009
2015-06-23,260.320007,268.0,258.570007,267.670013,3861600,267.670013
2015-06-24,266.980011,267.350006,263.720001,265.170013,2410800,265.170013
2015-06-25,266.450012,271.410004,265.25,268.790009,2842100,268.790009
2015-06-26,268.890015,269.109985,266.0,267.089996,3794200,267.089996
2015-06-29,261.950012,265.950012,260.700012,262.019989,3469400,262.019989
2015-06-30,264.799988,270.920013,264.0,268.26001,3077500,268.26001
2015-07-01,271.109985,272.619995,267.850006,269.149994,2099700,269.149994
2015-07-02,280.200012,282.450012,273.309998,280.019989,7133100,280.019989
2015-07-06,278.880005,281.690002,276.299988,279.720001,4103500,279.720001
2015-07-07,275.0,275.200012,260.769989,267.880005,6087400,267.880005
2015-07-08,259.320007,260.799988,254.309998,254.960007,6210800,254.960007
2015-07-09,259.079987,262.950012,256.790009,257.920013,3325100,257.920013
2015-07-10,262.220001,263.0,257.820007,259.149994,2603500,259.149994
2015-07-13,262.25,262.549988,256.049988,262.160004,2950000,262.160004
2015-07-14,262.100006,265.98999,260.51001,265.649994,1902100,265.649994
2015-07-15,266.73999,267.48999,262.079987,263.140015,2000600,263.140015
2015-07-16,264.220001,267.200012,263.160004,266.679993,1581100,266.679993
2015-07-17,272.5,275.540009,268.25,274.660004,4985200,274.660004
2015-07-20,275.0,286.649994,272.540009,282.26001,4966000,282.26001
2015-07-21,270.049988,273.5,266.549988,266.769989,6070300,266.769989
2015-07-22,261.269989,269.440002,260.859985,267.869995,3092200,267.869995
2015-07-23,269.649994,269.899994,265.269989,267.200012,2214800,267.200012
2015-07-24,267.380005,271.089996,263.920013,265.410004,2824500,265.410004
2015-07-27,262.429993,264.429993,250.789993,253.009995,4684300,253.009995
2015-07-28,255.75,265.399994,251.839996,264.820007,3877400,264.820007
2015-07-29,264.269989,267.890015,262.0,263.820007,2779900,263.820007
2015-07-30,262.690002,266.940002,262.109985,266.790009,2027600,266.790009
2015-07-31,267.600006,269.359985,265.119995,266.149994,2213300,266.149994
2015-08-03,266.290009,266.709991,257.070007,259.98999,2546400,259.98999
2015-08-04,260.01001,266.720001,258.339996,266.279999,2332300,266.279999
2015-08-05,263.579987,271.0,260.399994,270.130005,5029700,270.130005
2015-08-06,249.539993,255.0,236.119995,246.130005,14611800,246.130005
2015-08-07,243.580002,243.729996,238.389999,242.509995,5056000,242.509995
2015-08-10,238.149994,242.970001,236.050003,241.139999,4175700,241.139999
2015-08-11,237.149994,239.300003,234.440002,237.369995,4253300,237.369995
2015-08-12,235.0,239.770004,232.740005,238.169998,3728000,238.169998
2015-08-13,239.860001,246.479996,239.119995,242.509995,4681700,242.509995
2015-08-14,247.240005,247.929993,241.770004,243.149994,4351700,243.149994
2015-08-17,255.559998,256.589996,250.509995,254.990005,7161700,254.990005
2015-08-18,255.380005,260.950012,253.559998,260.720001,4181900,260.720001
2015-08-19,260.329987,260.649994,255.020004,255.25,3596200,255.25
2015-08-20,252.059998,254.559998,241.899994,242.179993,4887200,242.179993
2015-08-21,236.0,243.800003,230.509995,230.770004,6564000,230.770004
2015-08-24,202.789993,231.399994,195.0,218.869995,9565500,218.869995
2015-08-25,230.520004,230.899994,219.119995,220.029999,4305000,220.029999
2015-08-26,227.929993,228.0,215.509995,224.839996,4948100,224.839996
2015-08-27,231.0,244.75,230.809998,242.990005,7642800,242.990005
2015-08-28,241.860001,251.449997,241.570007,248.479996,5495200,248.479996
2015-08-31,245.619995,254.949997,245.509995,249.059998,4680800,249.059998
2015-09-01,240.339996,246.0,236.970001,238.630005,5437000,238.630005
2015-09-02,245.300003,247.880005,239.779999,247.690002,4584900,247.690002
2015-09-03,252.059998,252.080002,245.0,245.570007,4131500,245.570007
2015-09-04,240.889999,244.089996,238.199997,241.929993,3687800,241.929993
2015-09-08,245.050003,249.160004,244.050003,248.169998,3120300,248.169998
2015-09-09,252.050003,254.25,248.300003,248.910004,3384700,248.910004
2015-09-10,247.229996,250.720001,245.330002,248.479996,2705400,248.479996
2015-09-11,247.639999,250.240005,244.729996,250.240005,2342700,250.240005
2015-09-14,251.100006,254.25,249.669998,253.190002,2883100,253.190002
2015-09-15,252.75,254.600006,249.5,253.570007,2929300,253.570007
2015-09-16,253.039993,262.880005,252.880005,262.25,4404500,262.25
2015-09-17,263.959991,265.5,260.690002,262.070007,3574900,262.070007
2015-09-18,257.959991,263.820007,257.5,260.619995,3739800,260.619995
2015-09-21,263.980011,271.570007,255.800003,264.200012,6110400,264.200012
2015-09-22,259.029999,262.649994,255.869995,260.940002,3657600,260.940002
2015-09-23,261.950012,262.079987,257.579987,261.059998,2594300,261.059998
2015-09-24,259.529999,263.450012,256.209991,263.119995,3442200,263.119995
2015-09-25,266.609985,266.910004,256.149994,256.910004,3767100,256.910004
2015-09-28,257.350006,259.790009,246.610001,248.429993,4892500,248.429993
2015-09-29,250.460007,254.729996,245.460007,246.649994,3693400,246.649994
2015-09-30,252.0,252.399994,242.339996,248.399994,4923300,248.399994
